Course date,Year,Quarter,Member,Course code,Course ID,EventbriteID,Status,Registered,Attended,Delivery,Training days,Capacity,Course Type,Day2,Tool,Month,Day,Primary_Trainer,Assistant_Trainer,Unique_ID
24/05/2022,2022,2,WSU,NVIVO102,20220524T0930_WSU_NVIVO102,313198915387,Processed,29,23,Online,0.5,30,Packaged,,Nvivo,5,Tue,KJH,"XW, HP",44705_WSU_NVIVO102
30/05/2022,2022,2,UniSA,PYTHON101,20220530T1330_UniSA_PYTHON101,331657124387,Processed,34,23,Online,1,35,Packaged,31/05/2022,Python,5,Mon,TA,"KJH, SN",44711_UniSA_PYTHON101
31/05/2022,2022,2,NCI,R207,20220531T1330_NCI_R207,294339867467,Processed,30,23,Online,0.5,25,Packaged,,R,5,Tue,KT,JZ,44712_NCI_R207
01/06/2022,2022,2,UNSW,PYTHON205,20220601T0930_UNSW_PYTHON205,295049179037,Processed,33,27,Online,1,35,Packaged,02/06/2022,Python,6,Wed,KT,"AS, SH",44713_UNSW_PYTHON205
01/06/2022,2022,2,UniSA,R101,20220601T1330_UniSA_R101,332460497297,Processed,34,26,Online,1,35,Packaged,02/06/2022,R,6,Wed,SL,"KJH, LH",44713_UniSA_R101
01/06/2022,2022,2,WSU,EXCEL101,20220601T0930_WSU_EXCEL101,330297277047,Processed,28,22,Online,1,30,Packaged,02/06/2022,Excel,6,Wed,HP,"XW, TK",44713_WSU_EXCEL101
02/06/2022,2022,2,LTU,PYTHON203,20220602T1330_LTU_PYTHON203,331601006537,Processed,15,9,Online,1,20,Packaged,03/06/2022,Python,6,Thu,TA,"SR, SH",44714_LTU_PYTHON203
02/06/2022,2022,2,NCI,GIT101,20220602T1330_NCI_GIT101,309185992627,Processed,29,26,Online,0.5,25,Packaged,,Git,6,Thu,KT,JZ,44714_NCI_GIT101
25/05/2022,2022,2,ACU,REDCAP201,20220525T1000_ACU_REDCAP201,269371085167,Processed,16,9,Online,0.5,15,Solo,,REDCap,5,Wed,AW,,44706_ACU_REDCAP201
25/05/2022,2022,2,UC,REDCAP201,20220525T1330_UC_REDCAP201,319147006287,Processed,10,7,Online,0.5,15,Solo,,REDCap,5,Wed,,,44706_UC_REDCAP201
25/05/2022,2022,2,UOA,NVIVO101,20220525T0930_UOA_NVIVO101,332422583897,Processed,35,27,Online,0.5,35,Packaged,,NVivo,5,Wed,HP,"JZ, CF",44706_UOA_NVIVO101
03/06/2022,2022,2,Deakin,REDCAP101,20220603T1000_Deakin_REDCAP101,348831132307,Processed,18,16,Online,0.5,15,Solo,,REDCap,6,Fri,JL,,44715_Deakin_REDCAP101
03/06/2022,2022,2,NCI,PYTHON202,20220603T1330_NCI_PYTHON202,309178881357,Processed,38,31,Online,0.5,25,Packaged,,Python,6,Fri,KT,JZ,44715_NCI_PYTHON202
07/06/2022,2022,2,UNSW,PYTHON206,20220607T0930_UNSW_PYTHON206,295049189067,Processed,36,27,Online,1,35,Packaged,08/06/2022,Python,6,Tue,KT,"AS, SH",44719_UNSW_PYTHON206
07/06/2022,2022,2,UOA,R203,20220607T1330_UOA_R203,332434850587,Processed,37,30,Online,1,35,Packaged,08/06/2022,R,6,Tue,SL,"LH, CF",44719_UOA_R203
09/06/2022,2022,2,UniSA,NVIVO101,20220609T0930_UniSA_NVIVO101,332460697897,Processed,34,24,Online,0.5,35,Packaged,,NVivo,6,Thu,KJH,SS,44721_UniSA_NVIVO101
09/06/2022,2022,2,WSU,QLTRICS101,20220609T0930_WSU_QLTRICS101,330329001937,Processed,24,17,Online,0.5,15,Solo,,Qualtrics,6,Thu,XW,,44721_WSU_QLTRICS101
09/06/2022,2022,2,NCI,JULIA201,20220609T1330_NCI_JULIA201,265685611817,Processed,34,22,Online,0.5,25,Packaged,,Julia,6,Thu,KT,JZ,44721_NCI_JULIA201
14/06/2022,2022,2,UniSA,PYTHON203,20220614T1330_UniSA_PYTHON203,332460788167,Processed,32,15,Online,1,35,Packaged,15/06/2022,Python,6,Tue,GC,"SN, KJH",44726_UniSA_PYTHON203
15/06/2022,2022,2,UTS,REDCAP101,20220615T1000_UTS_REDCAP101,313134051377,Processed,17,9,Online,0.5,20,Solo,,REDCap,6,Wed,WC,,44727_UTS_REDCAP101
16/06/2022,2022,2,UTS,QLTRICS101,20220616T1000_UTS_QLTRICS101,313135234917,Processed,14,8,Online,0.5,20,Solo,,Qualtrics,6,Thu,WC,,44728_UTS_QLTRICS101
16/06/2022,2022,2,Deakin,EXCEL101,20220616T0930_Deakin_EXCEL101,348830349967,Processed,35,18,Online,1,35,Packaged,17/06/2022,Excel,6,Thu,"LH, HP",AG,44728_Deakin_EXCEL101
16/06/2022,2022,2,LTU,R101,20220616T0930_LTU_R101,331604848027,Processed,26,19,Online,1,30,Packaged,17/06/2022,R,6,Thu,SL,"SR, AA",44728_LTU_R101
16/06/2022,2022,2,UOA,PYTHON203,20220616T0930_UOA_PYTHON203,332434579777,Processed,36,24,Online,1,35,Packaged,17/06/2022,Python,6,Thu,TA,"TK, JZ",44728_UOA_PYTHON203
20/06/2022,2022,2,QCIF,STATS203,20220620T0900_QCIF_STATS203,341388370807,Processed,18,0,Online,1,20,,,R,6,Mon,,,44732_QCIF_STATS203
21/06/2022,2022,2,UNE,EXCEL101,20220621T0930_UNE_EXCEL101,342470116337,Processed,33,23,Online,1,30,Packaged,22/06/2022,Excel,6,Tue,SS,"TK, JZ",44733_UNE_EXCEL101
21/06/2022,2022,2,UNSW,PYTHON207,20220621T0930_UNSW_PYTHON207,295049199097,Processed,36,17,Online,0.5,35,Packaged,,Python,6,Tue,KT,TA,44733_UNSW_PYTHON207
21/06/2022,2022,2,Deakin,PYTHON101,20220621T0930_Deakin_PYTHON101,348835505387,Processed,38,26,Online,1,40,Packaged,22/06/2022,Python,6,Tue,GC,"SL, JL, AG",44733_Deakin_PYTHON101
21/06/2022,2022,2,UniSA,R203,20220621T1330_UniSA_R203,332462844317,Processed,36,28,Online,1,35,Packaged,22/06/2022,R,6,Tue,SL,"SN, KJH",44733_UniSA_R203
22/06/2022,2022,2,UNSW,WEBDATA201,20220622T0930_UNSW_WEBDATA201,295049219157,Processed,33,13,Online,1,35,Packaged,23/06/2022,Web Scraping,6,Wed,KT,"HP, SH",44734_UNSW_WEBDATA201
22/06/2022,2022,2,WSU,RDMT001,20220622T0930_WSU_RDMT001,251760772247,Processed,19,11,Online,0.5,50,Solo,,RDMT,6,Wed,XW,,44734_WSU_RDMT001
22/06/2022,2022,2,DPE,UNIX101,20220622T1330_DPE_UNIX101,368678907537,Processed,22,20,Online,0.5,30,Packaged,,Unix,6,Wed,GC,JZ,44734_DPE_UNIX101
28/06/2022,2022,2,UNE,SPSS101,20220628T0930_UNE_SPSS101,342475311877,Processed,33,18,Online,1,30,Packaged,29/06/2022,SPSS,6,Tue,SL,"SS,JZ",44740_UNE_SPSS101
28/06/2022,2022,2,ACU,NVIVO101,20220628T1000_ACU_NVIVO101,360260076587,Processed,25,21,Online,0.5,25,Packaged,,NVivo,6,Tue,HP,AW,44740_ACU_NVIVO101
28/06/2022,2022,2,LTU,R203,20220628T0930_LTU_R203,331608167957,Processed,27,15,Online,1,30,Packaged,29/06/2022,R,6,Tue,GC,"SH, SR",44740_LTU_R203
28/06/2022,2022,2,UniSA,UNIX101,20220628T1330_UniSA_UNIX101,332460918557,Processed,32,28,Online,0.5,35,Packaged,,Unix,6,Tue,TA,"SS, KJH",44740_UniSA_UNIX101
29/06/2022,2022,2,ACU,R101,20220629T1330_ACU_R101,360260156827,Processed,21,14,Online,1,25,Packaged,30/06/2022,R,6,Wed,AW,SN,44741_ACU_R101
29/06/2022,2022,2,WSU,REDCAP201,20220629T0930_WSU_REDCAP201,330348951607,Processed,18,10,Online,0.5,20,Solo,,REDCap,6,Wed,XW,,44741_WSU_REDCAP201
30/06/2022,2022,2,UniSA,HPC201,20220630T0930_UniSA_HPC201,332460948647,Processed,30,27,Online,1,35,Packaged,01/07/2022,HPC,6,Thu,TA,"TK, KJH",44742_UniSA_HPC201
05/07/2022,2022,3,UNE,R101,20220705T0930_UNE_R101,349358529767,Processed,35,30,Online,1,35,Packaged,06/07/2022,R,7,Tue,SL,"SN, JZ",44747_UNE_R101
06/07/2022,2022,3,ACU,PYTHON101,20220706T1330_ACU_PYTHON101,360260186917,Processed,18,14,Online,1,15,Packaged,07/07/2022,Python,7,Wed,TK,AW,44748_ACU_PYTHON101
07/07/2022,2022,3,UNE,NVIVO101,20220707T1330_UNE_NVIVO101,342526775807,Processed,41,31,Online,0.5,30,Packaged,,NVivo,7,Thu,KJH,"JZ, SS",44749_UNE_NVIVO101
07/07/2022,2022,3,Deakin,PYTHON205,20220707T0930_Deakin_PYTHON205,348836137277,Processed,40,20,Online,1,40,Packaged,08/07/2022,Python,7,Thu,SH,"SL, TA, JL, AG",44749_Deakin_PYTHON205
08/07/2022,2022,3,WSU,REDCAP101,20220708T0930_WSU_REDCAP101,354373710307,Processed,16,15,Online,0.5,15,Solo,,REDCap,7,Fri,XW,,44750_WSU_REDCAP101
12/07/2022,2022,3,UTS,PYTHON101,20220712T1000_UTS_PYTHON101,370138192297,Processed,45,34,Online,1,35,Packaged,13/07/2022,Python,7,Tue,TA,"SN, WC",44754_UTS_PYTHON101
12/07/2022,2022,3,LTU,REDCAP101,20220712T1000_LTU_REDCAP101,331613042537,Processed,17,12,Online,0.5,15,Solo,,REDCap,7,Tue,SR,,44754_LTU_REDCAP101
13/07/2022,2022,3,ACU,SPSS101,20220713T1330_ACU_SPSS101,360260217007,Processed,23,14,Online,1,25,Packaged,14/07/2022,SPSS,7,Wed,SL,"AW, SS",44755_ACU_SPSS101
14/07/2022,2022,3,Deakin,PYTHON206,20220714T0930_Deakin_PYTHON206,348836959737,Processed,40,23,Online,1,40,Packaged,15/07/2022,Python,7,Thu,SH,"SL, SP, AG",44756_Deakin_PYTHON206
14/07/2022,2022,3,LTU,REDCAP201,20220714T1000_LTU_REDCAP201,331613122777,Processed,11,9,Online,0.5,15,Solo,,REDCap,7,Thu,SR,,44756_LTU_REDCAP201
15/07/2022,2022,3,UNE,QLTRICS101,20220715T0930_UNE_QLTRICS101,349378459377,Processed,33,31,Online,0.5,30,Packaged,,Qualtrics,7,Fri,JZ,HP,44757_UNE_QLTRICS101
15/07/2022,2022,3,WSU,UNIX101,20220715T0930_WSU_UNIX101,354381172627,Processed,10,8,Online,0.5,15,Solo,,Unix,7,Fri,XW,,44757_WSU_UNIX101
19/07/2022,2022,3,UTS,PYTHON203,20220719T1000_UTS_PYTHON203,370138693797,Processed,35,27,Online,1,35,Packaged,20/07/2022,Python,7,Tue,TA,"SN, WC",44761_UTS_PYTHON203
20/07/2022,2022,3,UNSW,SPSS101,20220720T1330_UNSW_SPSS101,366813247297,Processed,36,30,Online,1,35,Paid - 1 trainer,21/07/2022,SPSS,7,Wed,SL,AS,44762_UNSW_SPSS101
20/07/2022,2022,3,UC,NVIVO101,20220720T1330_UC_NVIVO101,370227288787,Processed,27,14,Online,0.5,25,Packaged,,NVivo,7,Wed,HP,KH,44762_UC_NVIVO101
21/07/2022,2022,3,Deakin,PYTHON207,20220721T0930_Deakin_PYTHON207,348837180397,Processed,38,17,Online,0.5,40,Packaged,,Python,7,Thu,AG,"SL, TA, JL",44763_Deakin_PYTHON207
21/07/2022,2022,3,LTU,PYTHON101,20220721T0930_LTU_PYTHON101,331613905117,Processed,27,11,Online,1,30,Packaged,22/07/2022,Python,7,Thu,GC,"SR, SH",44763_LTU_PYTHON101
21/07/2022,2022,3,QCIF,STATS201,20220721T0900_QCIF_STATS201,380059256467,Processed,26,0,Online,1,25,,,R,7,Thu,,,44763_QCIF_STATS201
22/07/2022,2022,3,WSU,RDMT001,20220722T1000_WSU_RDMT001,349347266077,Processed,27,15,Online,0.5,50,Solo,,RDMT,7,Fri,XW,,44764_WSU_RDMT001
26/07/2022,2022,3,UNE,PYTHON101,20220726T0930_UNE_PYTHON101,350041271867,Processed,24,17,Online,1,30,Packaged,27/07/2022,Python,7,Tue,TK,JZ,44768_UNE_PYTHON101
26/07/2022,2022,3,UTS,EXCEL101,20220726T1000_UTS_EXCEL101,370138753977,Processed,36,27,Online,1,35,Packaged,27/07/2022,Excel,7,Tue,SL,"SN, WC",44768_UTS_EXCEL101
26/07/2022,2022,3,LTU,EXCEL101,20220726T1300_LTU_EXCEL101,331640163657,Processed,12,9,Online,1,15,Solo,27/07/2022,Excel,7,Tue,SR,,44768_LTU_EXCEL101
26/07/2022,2022,3,UOA,R101,20220726T1330_UOA_R101,378963268337,Processed,34,24,Online,1,35,Packaged,27/07/2022,R,7,Tue,SS,"LH, ZL, CF",44768_UOA_R101
27/07/2022,2022,3,WSU,NVIVO101,20220727T0930_WSU_NVIVO101,354383650037,Processed,32,25,Online,0.5,30,Packaged,,NVivo,7,Wed,HP,"XW, SS",44769_WSU_NVIVO101
02/08/2022,2022,3,UNE,R203,20220802T0930_UNE_R203,349376252777,Processed,20,15,Online,1,30,Packaged,03/08/2022,R,8,Tue,SL,JZ,44775_UNE_R203
02/08/2022,2022,3,UTS,R101,20220802T1000_UTS_R101,370139064907,Processed,30,22,Online,1,35,Packaged,03/08/2022,R,8,Tue,TA,"WC, ZL",44775_UTS_R101
02/08/2022,2022,3,UNSW,R103,20220802T1330_UNSW_R103,366813969457,Processed,37,30,Online,1,35,Paid - 1 trainer,03/08/2022,R,8,Tue,AS,"SH, SS",44775_UNSW_R103
02/08/2022,2022,3,Deakin,REDCAP101,20220802T1000_Deakin_REDCAP101,381517126997,Processed,15,8,Online,0.5,40,Solo,,REDCap,8,Tue,JL,AG,44775_Deakin_REDCAP101
03/08/2022,2022,3,UC,QLTRICS101,20220803T1330_UC_QLTRICS101,370228151367,Processed,25,16,Online,0.5,25,Packaged,,Qualtrics,8,Wed,HP,"SS, KH",44776_UC_QLTRICS101
03/08/2022,2022,3,UniSA,NVIVO101,20220803T0930_UniSA_NVIVO101,385487823457,Processed,17,14,Online,0.5,15,Solo,,NVivo,8,Wed,KJH,,44776_UniSA_NVIVO101
04/08/2022,2022,3,LTU,NVIVO101,20220804T1000_LTU_NVIVO101,371843944247,Processed,18,14,Online,0.5,15,Solo,,NVivo,8,Thu,KJH,SR,44777_LTU_NVIVO101
04/08/2022,2022,3,UniSA,NVIVO101,20220804T0930_UniSA_NVIVO101,390239766647,Processed,3,2,Online,0.5,12,Solo,,NVivo,8,Thu,,,44777_UniSA_NVIVO101
05/08/2022,2022,3,WSU,QLTRICS101,20220805T0930_WSU_QLTRICS101,383288766017,Processed,19,13,Online,0.5,25,Packaged,,Qualtrics,8,Fri,HP,XW,44778_WSU_QLTRICS101
09/08/2022,2022,3,UTS,R203,20220809T1000_UTS_R203,370139656677,Processed,26,19,Online,1,30,Packaged,10/08/2022,R,8,Tue,GC,"WC, ZL",44782_UTS_R203
09/08/2022,2022,3,UNSW,R201,20220809T1330_UNSW_R201,366814310477,Processed,37,30,Online,0.5,35,Paid - 1 trainer,,R,8,Tue,TA,AS,44782_UNSW_R201
09/08/2022,2022,3,UOA,EXCEL101,20220809T1330_UOA_EXCEL101,378967631387,Processed,33,29,Online,1,35,Packaged,10/08/2022,Excel,8,Tue,HP,"CF, SN",44782_UOA_EXCEL101
10/08/2022,2022,3,UNE,PYTHON203,20220810T0930_UNE_PYTHON203,379609431027,Processed,28,22,Online,1,30,Packaged,11/08/2022,Python,8,Wed,TK,"SN,JZ",44783_UNE_PYTHON203
10/08/2022,2022,3,UNSW,R202,20220810T1330_UNSW_R202,366814470957,Processed,32,27,Online,0.5,35,Paid - 1 trainer,,R,8,Wed,TA,AS,44783_UNSW_R202
11/08/2022,2022,3,UTS,NVIVO101,20220811T1000_UTS_NVIVO101,380092395587,Processed,28,27,Online,0.5,30,Packaged,,NVivo,8,Thu,HP,WC,44784_UTS_NVIVO101
11/08/2022,2022,3,Deakin,R101,20220811T1300_Deakin_R101,381517247357,Processed,33,24,Online,1,40,Packaged,12/08/2022,R,8,Thu,SL,"ZL, LH",44784_Deakin_R101
11/08/2022,2022,3,LTU,SPSS101,20220811T0930_LTU_SPSS101,371864997217,Processed,30,20,Online,1,30,Packaged,12/08/2022,SPSS,8,Thu,SL,SR,44784_LTU_SPSS101
11/08/2022,2022,3,UniSA,EXCEL101,20220811T0930_UniSA_EXCEL101,386559047517,Processed,32,24,Online,1,35,Packaged,12/08/2022,Excel,8,Thu,LH,KJH,44784_UniSA_EXCEL101
12/08/2022,2022,3,WSU,REDCAP201,20220812T0930_WSU_REDCAP201,383289748957,Processed,17,15,Online,0.5,15,Solo,,REDCap,8,Fri,XW,,44785_WSU_REDCAP201
16/08/2022,2022,3,UNSW,EXCEL101,20220816T1330_UNSW_EXCEL101,366814551197,Processed,33,28,Online,1,35,Paid - 1 trainer,17/08/2022,Excel,8,Tue,AS,SH,44789_UNSW_EXCEL101
16/08/2022,2022,3,ACU,REDCAP101,20220816T1000_ACU_REDCAP101,270779888937,Processed,19,15,Online,0.5,15,Solo,,REDCap,8,Tue,,,44789_ACU_REDCAP101
16/08/2022,2022,3,UC,R101,20220816T1330_UC_R101,370243888437,Processed,14,8,Online,1,30,Packaged,17/08/2022,R,8,Tue,SN,KH,44789_UC_R101
16/08/2022,2022,3,UniSA,PYTHON101,20220816T1300_UniSA_PYTHON101,384422978477,Processed,22,15,Online,1,35,Packaged,17/08/2022,Python,8,Tue,ZL,"KJH, TA",44789_UniSA_PYTHON101
17/08/2022,2022,3,ACU,REDCAP201,20220817T1000_ACU_REDCAP201,270779969177,Processed,13,10,Online,0.5,15,Solo,,REDCap,8,Wed,,,44790_ACU_REDCAP201
17/08/2022,2022,3,LTU,HPC201,20220817T0930_LTU_HPC201,371881516627,Processed,13,9,Online,1,30,Packaged,18/08/2022,HPC,8,Wed,TK,SR,44790_LTU_HPC201
18/08/2022,2022,3,Deakin,R201,20220818T1300_Deakin_R201,381520186147,Processed,37,22,Online,0.5,40,Packaged,,R,8,Thu,SL,"ZL, AG, JL",44791_Deakin_R201
18/08/2022,2022,3,UniSA,NVIVO102,20220818T1300_UniSA_NVIVO102,385507261597,Processed,17,14,Online,0.5,15,Solo,,Nvivo,8,Thu,KJH,,44791_UniSA_NVIVO102
19/08/2022,2022,3,UNSW,NVIVO101,20220819T0930_UNSW_NVIVO101,366815965427,Processed,31,20,Online,0.5,35,Packaged,,NVivo,8,Fri,HP,AS,44792_UNSW_NVIVO101
19/08/2022,2022,3,Deakin,R202,20220819T1300_Deakin_R202,381520366687,Processed,36,19,Online,0.5,40,Packaged,,R,8,Fri,SL,"ZL, AG, JL",44792_Deakin_R202
19/08/2022,2022,3,WSU,RDMT001,20220819T1000_WSU_RDMT001,349357586947,Processed,26,20,Online,0.5,50,Solo,,RDMT,8,Fri,XW,,44792_WSU_RDMT001
23/08/2022,2022,3,UNSW,PYTHON101,20220823T1330_UNSW_PYTHON101,366816286387,Processed,34,30,Online,1,35,Paid - 1 trainer,24/08/2022,Python,8,Tue,AS,SS,44796_UNSW_PYTHON101
23/08/2022,2022,3,Deakin,NVIVO102,20220823T1300_Deakin_NVIVO102,381520416837,Processed,28,21,Online,0.5,40,Solo,,Nvivo,8,Tue,KJH,"JL, AG",44796_Deakin_NVIVO102
24/08/2022,2022,3,LTU,REDCAP101,20220824T1000_LTU_REDCAP101,371884314997,Processed,19,11,Online,0.5,15,Solo,,REDCap,8,Wed,SR,,44797_LTU_REDCAP101
30/08/2022,2022,3,UniSA,R101,20220830T1300_UniSA_R101,384435806847,Processed,27,22,Online,1,35,Packaged,31/08/2022,R,8,Tue,SN,"KJH, AA",44803_UniSA_R101
30/08/2022,2022,3,WSU,QLTRICS101,20220830T1400_WSU_QLTRICS101,405831542067,Processed,48,44,Online,0.5,80,Solo,,Qualtrics,8,Tue,XW,,44803_WSU_QLTRICS101
30/08/2022,2022,3,UOA,PYTHON101,20220830T0930_UOA_PYTHON101,379382040897,Processed,32,23,Online,1,35,Packaged,31/08/2022,Python,8,Tue,GC,"SS, CF",44803_UOA_PYTHON101
30/08/2022,2022,3,QCIF,PYTHON205,20220830T1330_Open_PYTHON205,,Processed,0,0,Online,1,25,,31/08/2022,Python,8,Tue,AS,JZ,44803_QCIF_PYTHON205
31/08/2022,2022,3,UNSW,PYTHON201,20220831T0930_UNSW_PYTHON201,366816577257,Processed,28,22,Online,0.5,35,Paid - 1 trainer,,Python,8,Wed,TA,AS,44804_UNSW_PYTHON201
31/08/2022,2022,3,UC,PYTHON101,20220831T1330_UC_PYTHON101,370244199367,Processed,24,13,Online,1,25,Packaged,01/09/2022,Python,8,Wed,ZL,"KH, RP",44804_UC_PYTHON101
01/09/2022,2022,3,UNSW,PYTHON202,20220901T0930_UNSW_PYTHON202,366817088787,Processed,27,21,Online,0.5,35,Paid - 1 trainer,,Python,9,Thu,TA,AS,44805_UNSW_PYTHON202
01/09/2022,2022,3,Deakin,R211,20220901T1300_Deakin_R211,381520477017,Processed,25,10,Online,0.5,40,Solo,,R,9,Thu,KH,"JL, AG",44805_Deakin_R211
06/09/2022,2022,3,UNSW,MATLAB101,20220906T1330_UNSW_MATLAB101,366817479957,Processed,34,20,Online,1,35,Paid - 1 trainer,07/09/2022,MATLAB,9,Tue,AS,SS,44810_UNSW_MATLAB101
06/09/2022,2022,3,UniSA,PYTHON203,20220906T0930_UniSA_PYTHON203,383835792187,Processed,20,16,Online,1,35,Packaged,07/09/2022,Python,9,Tue,SN,"KJH, TA",44810_UniSA_PYTHON203
06/09/2022,2022,3,UOA,R203,20220906T1330_UOA_R203,379382111107,Processed,33,27,Online,1,35,Packaged,07/09/2022,R,9,Tue,CF,"AA, SL",44810_UOA_R203
08/09/2022,2022,3,UNE,SPSS101,20220908T0930_UNE_SPSS101,379617745897,Processed,30,23,Online,1,30,Packaged,09/09/2022,SPSS,9,Thu,SL,JZ,44812_UNE_SPSS101
08/09/2022,2022,3,LTU,PYTHON101,20220908T0930_LTU_PYTHON101,371897253697,Processed,29,18,Online,1,30,Packaged,09/09/2022,Python,9,Thu,TK,"SR, SH",44812_LTU_PYTHON101
08/09/2022,2022,3,WSU,R101,20220908T0930_WSU_R101,395718162677,Processed,29,25,Online,1,30,Packaged,09/09/2022,R,9,Thu,TA,"XW, AA",44812_WSU_R101
12/09/2022,2022,3,QCIF,PYTHON206,20220912T1330_Open_PYTHON206,416130586787,Processed,0,0,Online,1,25,,13/09/2022,Python,9,Mon,AS,JZ,44816_QCIF_PYTHON206
13/09/2022,2022,3,UNSW,R101,20220913T1330_UNSW_R101,366815504047,Processed,26,21,Online,1,35,Paid - 1 trainer,14/09/2022,R,9,Tue,SS,AS,44817_UNSW_R101
13/09/2022,2022,3,Deakin,R205,20220913T1300_Deakin_R205,381520567287,Processed,28,19,Online,1,40,Packaged,14/09/2022,R,9,Tue,SL,"JL, SW",44817_Deakin_R205
13/09/2022,2022,3,UniSA,R203,20220913T0930_UniSA_R203,385347754507,Processed,9,6,Online,1,35,Packaged,14/09/2022,R,9,Tue,SH,"KJH, AA",44817_UniSA_R203
14/09/2022,2022,3,LTU,EXCEL201,20220914T0930_LTU_EXCEL201,379466633917,Processed,15,9,Online,0.5,15,Solo,,Excel,9,Wed,XW,SR,44818_LTU_EXCEL201
14/09/2022,2022,3,WSU,EXCEL201,20220914T0930_WSU_EXCEL201,386554293297,Processed,21,17,Online,0.5,15,Solo,,Excel,9,Wed,SR,XW,44818_WSU_EXCEL201
15/09/2022,2022,3,ACU,R201,20220915T1000_ACU_R201,392391813477,Processed,21,16,Online,0.5,25,Packaged,,R,9,Thu,GC,"AW, TA",44819_ACU_R201
16/09/2022,2022,3,ACU,R202,20220916T1000_ACU_R202,394882874307,Processed,19,12,Online,0.5,25,Packaged,,R,9,Fri,GC,"AW, TA",44820_ACU_R202
20/09/2022,2022,3,UNSW,R201,20220920T1330_UNSW_R201,366814822007,Processed,35,25,Online,0.5,35,Paid - 1 trainer,,R,9,Tue,AS,SN,44824_UNSW_R201
20/09/2022,2022,3,DPE,UNIX101,20220920T0930_DPE_UNIX101,405013114127,Processed,22,18,Online,0.5,30,Packaged,,Unix,9,Tue,JZ,ZL,44824_DPE_UNIX101
21/09/2022,2022,3,UNE,QLTRICS101,20220921T0930_UNE_QLTRICS101,379622078857,Processed,27,21,Online,0.5,30,Packaged,,Qualtrics,9,Wed,HP,"NW, JZ",44825_UNE_QLTRICS101
21/09/2022,2022,3,UNSW,R202,20220921T1330_UNSW_R202,366814902247,Processed,32,23,Online,0.5,35,Paid - 1 trainer,,R,9,Wed,AS,SN,44825_UNSW_R202
21/09/2022,2022,3,Deakin,R206,20220921T0930_Deakin_R206,381520647527,Processed,18,9,Online,1,40,Packaged,,R,9,Wed,SL,SW,44825_Deakin_R206
23/09/2022,2022,3,WSU,RDMT001,20220923T1000_WSU_RDMT001,349367717247,Processed,29,17,Online,0.5,50,Solo,,RDMT,9,Fri,XW,,44827_WSU_RDMT001
23/09/2022,2022,3,QCIF,PYTHON207,20220923T0930_Open_PYTHON207,422679053427,Processed,0,0,Online,0.5,25,,,Python,9,Fri,WC,"JZ, AS",44827_QCIF_PYTHON207
27/09/2022,2022,3,UNSW,PYTHON101,20220927T0930_UNSW_PYTHON101,366815062727,Processed,34,22,Online,1,35,Paid - 1 trainer,28/09/2022,Python,9,Tue,TA,AS,44831_UNSW_PYTHON101
27/09/2022,2022,3,UOA,PYTHON205,20220927T0930_UOA_PYTHON205,410289606257,Processed,34,25,Online,1,35,Packaged,28/09/2022,Python,9,Tue,SH,"SN, CF",44831_UOA_PYTHON205
29/09/2022,2022,3,LTU,REDCAP101,20220929T1000_LTU_REDCAP101,399274559957,Processed,14,13,Online,0.5,15,Solo,,REDCap,9,Thu,SR,,44833_LTU_REDCAP101
29/09/2022,2022,3,WSU,NVIVO102,20220929T0930_WSU_NVIVO102,395729316037,Processed,23,19,Online,0.5,25,Packaged,,Nvivo,9,Thu,KJH,XW,44833_WSU_NVIVO102
30/09/2022,2022,3,UNE,NVIVO101,20220930T0930_UNE_NVIVO101,379623101917,Processed,30,23,Online,0.5,30,Packaged,,NVivo,9,Fri,HP,JZ,44834_UNE_NVIVO101
30/09/2022,2022,3,UTS,UNIX101,20220930T1000_UTS_UNIX101,380089908147,Processed,19,17,Online,0.5,15,Solo,,Unix,9,Fri,WC,,44834_UTS_UNIX101
30/09/2022,2022,3,LTU,UNIX101,20220930T1000_LTU_UNIX101,371905488327,Processed,13,8,Online,0.5,15,Solo,,Unix,9,Fri,WC,SR,44834_LTU_UNIX101
30/09/2022,2022,3,Swinburne,REDCAP101,20220930T1300_Open_REDCAP101,427409181367,Processed,0,0,Online,0.5,25,,,REDCap,9,Fri,AW,SR,44834_Swinburne_REDCAP101
04/10/2022,2022,4,UC,SPSS101,20221004T1330_UC_SPSS101,370260829107,Processed,16,7,Online,1,22,Solo,05/10/2022,SPSS,10,Tue,KH,,44838_UC_SPSS101
04/10/2022,2022,4,LTU,REDCAP201,20221004T1000_LTU_REDCAP201,399275492747,Processed,11,10,Online,0.5,15,Solo,,REDCap,10,Tue,SR,,44838_LTU_REDCAP201
04/10/2022,2022,4,UOA,PYTHON206,20221004T0930_UOA_PYTHON206,410290378567,Processed,30,21,Online,1,35,Packaged,05/10/2022,Python,10,Tue,AS,"SH, SN, CF",44838_UOA_PYTHON206
06/10/2022,2022,4,UC,GIT101,20221006T1330_UC_GIT101,370261862197,Processed,8,5,Online,0.5,25,Packaged,,Git,10,Thu,TA,KH,44840_UC_GIT101
06/10/2022,2022,4,Deakin,EXCEL101,20221006T1300_Deakin_EXCEL101,381521068787,Processed,37,16,Online,1,40,Solo,07/10/2022,Excel,10,Thu,SW,,44840_Deakin_EXCEL101
